OrigemDados;HoraDev;DataDev;UltimoAlerta;UltimoAlarme;timestamp;AlertaCritico;RegistrodeGas;Vaza/minuto;Hora;IP;Data
null;null;null;null;null;null;null;1.2345683E7;0.0;12:56:36;192.168.153.7;28/08/2025
null;null;null;null;null;null;null;1.2345683E7;0.0;12:56:36;192.168.153.7;28/08/2025
null;null;null;null;null;null;null;1.2345683E7;0.0;12:56:36;192.168.153.7;28/08/2025
null;null;null;null;null;null;null;1.2345683E7;0.0;12:56:36;192.168.153.7;28/08/2025
null;null;null;null;null;null;null;1.2345683E7;0.0;12:56:36;192.168.153.7;28/08/2025
